classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
KNN,5,ROS,0.793774,0.764608,0.434232,0.721987,0.436433
KNN,5,RUS,0.794567,0.760135,0.433699,0.723077,0.437274
KNN,5,SMOTE,0.803798,0.745167,0.433109,0.727244,0.443483
KNN,5,Borderline-SMOTE,0.797332,0.724638,0.414258,0.720513,0.431187
KNN,5,SVM-SMOTE,0.814503,0.772650,0.472811,0.744679,0.478564
KNN,5,ADASYN,0.802925,0.726277,0.423908,0.726410,0.443208
KNN,5,G-SMOTE,0.804623,0.801252,0.471865,0.732756,0.472786
KNN,5,CiFRUS (train),0.811322,0.805513,0.465052,0.726474,0.468561
KNN,5,CiFRUS (train/test),0.837212,0.796296,0.446541,0.718462,0.448819
KNN,5,CiFRUS (balanced-train/test),0.849071,0.773852,0.500853,0.763462,0.514177
KNN,6,Baseline,0.812981,0.806801,0.476371,0.733269,0.478598
KNN,6,ROS,0.804928,0.775374,0.457355,0.733397,0.459322
KNN,6,RUS,0.791755,0.745763,0.402837,0.707564,0.406578
KNN,6,SMOTE,0.793173,0.742160,0.418896,0.718846,0.427209
KNN,6,Borderline-SMOTE,0.800064,0.731183,0.419027,0.721923,0.433427
KNN,6,SVM-SMOTE,0.801643,0.755172,0.439566,0.728462,0.446347
KNN,6,ADASYN,0.793181,0.716364,0.399856,0.713205,0.417115
KNN,6,G-SMOTE,0.805946,0.796238,0.459881,0.727051,0.460661
KNN,6,CiFRUS (train),0.813245,0.809816,0.478169,0.733077,0.481524
KNN,6,CiFRUS (train/test),0.826755,0.805513,0.465052,0.726474,0.468561
KNN,6,CiFRUS (balanced-train/test),0.817436,0.757895,0.460015,0.741154,0.470641
KNN,7,Baseline,0.811202,0.801829,0.450898,0.718974,0.455074
KNN,7,ROS,0.814888,0.766667,0.437751,0.723590,0.439799
KNN,7,RUS,0.786178,0.757930,0.418182,0.713782,0.420302
KNN,7,SMOTE,0.799936,0.742557,0.424305,0.722244,0.433752
KNN,7,Borderline-SMOTE,0.795705,0.742342,0.447543,0.737628,0.464345
KNN,7,SVM-SMOTE,0.796210,0.749129,0.434601,0.727051,0.443226
KNN,7,ADASYN,0.810032,0.735507,0.437380,0.732821,0.455254
KNN,7,G-SMOTE,0.811418,0.797546,0.444503,0.716667,0.447621
KNN,7,CiFRUS (train),0.815561,0.803053,0.455624,0.721474,0.459574
KNN,7,CiFRUS (train/test),0.848309,0.831091,0.516900,0.748013,0.526740
KNN,7,CiFRUS (balanced-train/test),0.850721,0.778360,0.501778,0.762372,0.512132
KNN,8,Baseline,0.808966,0.798151,0.450230,0.720064,0.452728
KNN,8,ROS,0.812644,0.779832,0.476196,0.744295,0.479431
KNN,8,RUS,0.772917,0.729452,0.374257,0.693846,0.379044
KNN,8,SMOTE,0.796442,0.742958,0.429688,0.725641,0.440352
KNN,8,Borderline-SMOTE,0.783069,0.711191,0.382388,0.703205,0.397162
KNN,8,SVM-SMOTE,0.812035,0.770833,0.480826,0.750769,0.489631
KNN,8,ADASYN,0.807500,0.720293,0.412879,0.720705,0.432176
KNN,8,G-SMOTE,0.807372,0.795031,0.448564,0.720256,0.450138
KNN,8,CiFRUS (train),0.814359,0.802469,0.463312,0.726667,0.465676
KNN,8,CiFRUS (train/test),0.847091,0.817473,0.512563,0.752372,0.513854
KNN,8,CiFRUS (balanced-train/test),0.826154,0.742049,0.430660,0.726538,0.442117
KNN,9,Baseline,0.819087,0.810478,0.483803,0.736474,0.486488
KNN,9,ROS,0.814864,0.779051,0.452541,0.728910,0.453171
KNN,9,RUS,0.801306,0.775920,0.462791,0.736795,0.465326
