classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
LR,8,ROS,0.895238,0.902386,0.715973,0.851111,0.717705
LR,8,RUS,0.906243,0.903930,0.723760,0.856825,0.724675
LR,8,SMOTE,0.890265,0.904348,0.722779,0.855079,0.724218
LR,8,Borderline-SMOTE,0.874039,0.900433,0.709144,0.847143,0.711194
LR,8,SVM-SMOTE,0.884233,0.901961,0.716981,0.852857,0.718132
LR,8,ADASYN,0.878695,0.894737,0.699711,0.846190,0.700205
LR,8,G-SMOTE,0.922998,0.895197,0.698648,0.844444,0.699531
LR,8,CiFRUS (train),0.859683,0.901639,0.681741,0.818254,0.704468
LR,8,CiFRUS (train/test),0.876578,0.892632,0.669876,0.820317,0.678823
LR,8,CiFRUS (balanced-train/test),0.883351,0.874725,0.644035,0.819206,0.644349
LR,9,Baseline,0.902152,0.915254,0.742489,0.856984,0.750050
LR,9,ROS,0.895026,0.909871,0.732528,0.856032,0.736360
LR,9,RUS,0.908466,0.896703,0.706485,0.850159,0.706830
LR,9,SMOTE,0.899436,0.900862,0.708103,0.845397,0.710914
LR,9,Borderline-SMOTE,0.863915,0.896104,0.696498,0.840952,0.698512
LR,9,SVM-SMOTE,0.889030,0.897155,0.705448,0.848413,0.706127
LR,9,ADASYN,0.868466,0.891304,0.684976,0.836508,0.686339
LR,9,G-SMOTE,0.910970,0.904656,0.733344,0.866032,0.733358
LR,9,CiFRUS (train),0.863739,0.906122,0.693857,0.822698,0.719832
LR,9,CiFRUS (train/test),0.877108,0.897275,0.681659,0.824762,0.692395
LR,9,CiFRUS (balanced-train/test),0.884727,0.881579,0.662175,0.827619,0.662642
MLP,0,Baseline,0.932593,0.930131,0.799099,0.893968,0.800108
MLP,0,ROS,0.937002,0.936819,0.817610,0.902381,0.818923
MLP,0,RUS,0.946420,0.931567,0.807085,0.901429,0.807225
MLP,0,SMOTE,0.931764,0.921053,0.774783,0.883333,0.775330
MLP,0,Borderline-SMOTE,0.932575,0.921053,0.774783,0.883333,0.775330
MLP,0,SVM-SMOTE,0.929365,0.925110,0.788043,0.891270,0.788289
MLP,0,ADASYN,0.939189,0.923077,0.781425,0.887302,0.781806
MLP,0,G-SMOTE,0.949824,0.924779,0.788786,0.893016,0.788847
MLP,0,CiFRUS (train),0.959788,0.939655,0.822323,0.901111,0.825588
MLP,0,CiFRUS (train/test),0.956808,0.933045,0.803638,0.892698,0.806377
MLP,0,CiFRUS (balanced-train/test),0.958095,0.927350,0.782694,0.879048,0.787926
MLP,1,Baseline,0.940282,0.937365,0.816307,0.898889,0.819088
MLP,1,ROS,0.945079,0.941432,0.829584,0.906825,0.831591
MLP,1,RUS,0.941252,0.927473,0.793915,0.893492,0.794302
MLP,1,SMOTE,0.939753,0.935065,0.810311,0.896667,0.812654
MLP,1,Borderline-SMOTE,0.944392,0.934783,0.810985,0.898413,0.812600
MLP,1,SVM-SMOTE,0.943915,0.928416,0.791714,0.888254,0.793629
